ID;date_time;date;time;temp;site;elev_cat
1601;2022-09-12 01:00;2022-09-12;01:00:00;4.871;K;MH
1602;2022-09-12 02:00;2022-09-12;02:00:00;4.939;K;MH
1603;2022-09-12 03:00;2022-09-12;03:00:00;5.122;K;MH
1604;2022-09-12 04:00;2022-09-12;04:00:00;5.000;K;MH
1605;2022-09-12 05:00;2022-09-12;05:00:00;4.885;K;MH
1606;2022-09-12 06:00;2022-09-12;06:00:00;4.564;K;MH
1607;2022-09-12 07:00;2022-09-12;07:00:00;4.457;K;MH
1608;2022-09-12 08:00;2022-09-12;08:00:00;4.492;K;MH
1609;2022-09-12 09:00;2022-09-12;09:00:00;4.719;K;MH
1610;2022-09-12 10:00;2022-09-12;10:00:00;5.640;K;MH
1611;2022-09-12 11:00;2022-09-12;11:00:00;6.664;K;MH
1612;2022-09-12 12:00;2022-09-12;12:00:00;10.473;K;MH
1613;2022-09-12 13:00;2022-09-12;13:00:00;9.119;K;MH
1614;2022-09-12 14:00;2022-09-12;14:00:00;8.329;K;MH
1615;2022-09-12 15:00;2022-09-12;15:00:00;8.413;K;MH
1616;2022-09-12 16:00;2022-09-12;16:00:00;7.583;K;MH
1617;2022-09-12 17:00;2022-09-12;17:00:00;6.693;K;MH
1618;2022-09-12 18:00;2022-09-12;18:00:00;5.720;K;MH
1619;2022-09-12 19:00;2022-09-12;19:00:00;4.950;K;MH
1620;2022-09-12 20:00;2022-09-12;20:00:00;2.747;K;MH
1621;2022-09-12 21:00;2022-09-12;21:00:00;2.538;K;MH
1622;2022-09-12 22:00;2022-09-12;22:00:00;2.571;K;MH
1623;2022-09-12 23:00;2022-09-12;23:00:00;2.002;K;MH
1624;2022-09-13 00:00;2022-09-13;00:00:00;2.657;K;MH
1625;2022-09-13 01:00;2022-09-13;01:00:00;2.935;K;MH
1626;2022-09-13 02:00;2022-09-13;02:00:00;3.128;K;MH
1627;2022-09-13 03:00;2022-09-13;03:00:00;3.202;K;MH
1628;2022-09-13 04:00;2022-09-13;04:00:00;3.173;K;MH
1629;2022-09-13 05:00;2022-09-13;05:00:00;2.109;K;MH
1630;2022-09-13 06:00;2022-09-13;06:00:00;2.914;K;MH
1631;2022-09-13 07:00;2022-09-13;07:00:00;2.316;K;MH
1632;2022-09-13 08:00;2022-09-13;08:00:00;3.682;K;MH
1633;2022-09-13 09:00;2022-09-13;09:00:00;10.486;K;MH
1634;2022-09-13 10:00;2022-09-13;10:00:00;12.679;K;MH
1635;2022-09-13 11:00;2022-09-13;11:00:00;9.909;K;MH
1636;2022-09-13 12:00;2022-09-13;12:00:00;12.447;K;MH
1637;2022-09-13 13:00;2022-09-13;13:00:00;14.099;K;MH
1638;2022-09-13 14:00;2022-09-13;14:00:00;9.128;K;MH
1639;2022-09-13 15:00;2022-09-13;15:00:00;9.178;K;MH
1640;2022-09-13 16:00;2022-09-13;16:00:00;8.409;K;MH
1641;2022-09-13 17:00;2022-09-13;17:00:00;8.188;K;MH
1642;2022-09-13 18:00;2022-09-13;18:00:00;6.361;K;MH
1643;2022-09-13 19:00;2022-09-13;19:00:00;5.693;K;MH
1644;2022-09-13 20:00;2022-09-13;20:00:00;5.501;K;MH
1645;2022-09-13 21:00;2022-09-13;21:00:00;5.280;K;MH
1646;2022-09-13 22:00;2022-09-13;22:00:00;4.985;K;MH
1647;2022-09-13 23:00;2022-09-13;23:00:00;5.621;K;MH
1648;2022-09-14 00:00;2022-09-14;00:00:00;5.327;K;MH
1649;2022-09-14 01:00;2022-09-14;01:00:00;5.162;K;MH
1650;2022-09-14 02:00;2022-09-14;02:00:00;5.084;K;MH
1651;2022-09-14 03:00;2022-09-14;03:00:00;4.767;K;MH
1652;2022-09-14 04:00;2022-09-14;04:00:00;4.379;K;MH
1653;2022-09-14 05:00;2022-09-14;05:00:00;3.978;K;MH
1654;2022-09-14 06:00;2022-09-14;06:00:00;3.706;K;MH
1655;2022-09-14 07:00;2022-09-14;07:00:00;3.790;K;MH
1656;2022-09-14 08:00;2022-09-14;08:00:00;4.703;K;MH
1657;2022-09-14 09:00;2022-09-14;09:00:00;4.825;K;MH
1658;2022-09-14 10:00;2022-09-14;10:00:00;4.245;K;MH
1659;2022-09-14 11:00;2022-09-14;11:00:00;4.850;K;MH
1660;2022-09-14 12:00;2022-09-14;12:00:00;6.333;K;MH
1661;2022-09-14 13:00;2022-09-14;13:00:00;5.473;K;MH
1662;2022-09-14 14:00;2022-09-14;14:00:00;6.520;K;MH
1663;2022-09-14 15:00;2022-09-14;15:00:00;4.952;K;MH
1664;2022-09-14 16:00;2022-09-14;16:00:00;4.258;K;MH
1665;2022-09-14 17:00;2022-09-14;17:00:00;3.822;K;MH
1666;2022-09-14 18:00;2022-09-14;18:00:00;4.229;K;MH
1667;2022-09-14 19:00;2022-09-14;19:00:00;3.154;K;MH
1668;2022-09-14 20:00;2022-09-14;20:00:00;2.489;K;MH
1669;2022-09-14 21:00;2022-09-14;21:00:00;2.442;K;MH
1670;2022-09-14 22:00;2022-09-14;22:00:00;2.629;K;MH
1671;2022-09-14 23:00;2022-09-14;23:00:00;2.565;K;MH
1672;2022-09-15 00:00;2022-09-15;00:00:00;2.923;K;MH
1673;2022-09-15 01:00;2022-09-15;01:00:00;2.686;K;MH
1674;2022-09-15 02:00;2022-09-15;02:00:00;2.222;K;MH
1675;2022-09-15 03:00;2022-09-15;03:00:00;2.002;K;MH
1676;2022-09-15 04:00;2022-09-15;04:00:00;2.120;K;MH
1677;2022-09-15 05:00;2022-09-15;05:00:00;2.326;K;MH
1678;2022-09-15 06:00;2022-09-15;06:00:00;2.525;K;MH
1679;2022-09-15 07:00;2022-09-15;07:00:00;3.435;K;MH
1680;2022-09-15 08:00;2022-09-15;08:00:00;3.754;K;MH
1681;2022-09-06 16:00;2022-09-06;16:00:00;5.296;K;H
1682;2022-09-06 17:00;2022-09-06;17:00:00;4.261;K;H
1683;2022-09-06 18:00;2022-09-06;18:00:00;3.920;K;H
1684;2022-09-06 19:00;2022-09-06;19:00:00;3.592;K;H
1685;2022-09-06 20:00;2022-09-06;20:00:00;3.191;K;H
1686;2022-09-06 21:00;2022-09-06;21:00:00;3.012;K;H
1687;2022-09-06 22:00;2022-09-06;22:00:00;2.637;K;H
1688;2022-09-06 23:00;2022-09-06;23:00:00;2.798;K;H
1689;2022-09-07 00:00;2022-09-07;00:00:00;2.562;K;H
1690;2022-09-07 01:00;2022-09-07;01:00:00;2.613;K;H
1691;2022-09-07 02:00;2022-09-07;02:00:00;2.665;K;H
1692;2022-09-07 03:00;2022-09-07;03:00:00;2.591;K;H
1693;2022-09-07 04:00;2022-09-07;04:00:00;2.531;K;H
1694;2022-09-07 05:00;2022-09-07;05:00:00;2.446;K;H
1695;2022-09-07 06:00;2022-09-07;06:00:00;2.423;K;H
1696;2022-09-07 07:00;2022-09-07;07:00:00;3.013;K;H
1697;2022-09-07 08:00;2022-09-07;08:00:00;5.190;K;H
1698;2022-09-07 09:00;2022-09-07;09:00:00;4.860;K;H
1699;2022-09-07 10:00;2022-09-07;10:00:00;5.147;K;H
1700;2022-09-07 11:00;2022-09-07;11:00:00;5.570;K;H
1701;2022-09-07 12:00;2022-09-07;12:00:00;6.872;K;H
1702;2022-09-07 13:00;2022-09-07;13:00:00;8.607;K;H
1703;2022-09-07 14:00;2022-09-07;14:00:00;7.627;K;H
1704;2022-09-07 15:00;2022-09-07;15:00:00;9.968;K;H
1705;2022-09-07 16:00;2022-09-07;16:00:00;6.948;K;H
1706;2022-09-07 17:00;2022-09-07;17:00:00;6.118;K;H
1707;2022-09-07 18:00;2022-09-07;18:00:00;6.035;K;H
1708;2022-09-07 19:00;2022-09-07;19:00:00;3.163;K;H
1709;2022-09-07 20:00;2022-09-07;20:00:00;1.904;K;H
1710;2022-09-07 21:00;2022-09-07;21:00:00;1.553;K;H
1711;2022-09-07 22:00;2022-09-07;22:00:00;2.344;K;H
1712;2022-09-07 23:00;2022-09-07;23:00:00;1.911;K;H
1713;2022-09-08 00:00;2022-09-08;00:00:00;0.202;K;H
1714;2022-09-08 01:00;2022-09-08;01:00:00;0.902;K;H
1715;2022-09-08 02:00;2022-09-08;02:00:00;1.617;K;H
1716;2022-09-08 03:00;2022-09-08;03:00:00;2.764;K;H
1717;2022-09-08 04:00;2022-09-08;04:00:00;2.434;K;H
1718;2022-09-08 05:00;2022-09-08;05:00:00;2.747;K;H
1719;2022-09-08 06:00;2022-09-08;06:00:00;3.654;K;H
1720;2022-09-08 07:00;2022-09-08;07:00:00;8.047;K;H
1721;2022-09-08 08:00;2022-09-08;08:00:00;12.750;K;H
1722;2022-09-08 09:00;2022-09-08;09:00:00;15.428;K;H
1723;2022-09-08 10:00;2022-09-08;10:00:00;4.761;K;H
1724;2022-09-08 11:00;2022-09-08;11:00:00;4.777;K;H
1725;2022-09-08 12:00;2022-09-08;12:00:00;10.185;K;H
1726;2022-09-08 13:00;2022-09-08;13:00:00;12.539;K;H
1727;2022-09-08 14:00;2022-09-08;14:00:00;13.729;K;H
1728;2022-09-08 15:00;2022-09-08;15:00:00;12.808;K;H
1729;2022-09-08 16:00;2022-09-08;16:00:00;10.522;K;H
1730;2022-09-08 17:00;2022-09-08;17:00:00;10.168;K;H
1731;2022-09-08 18:00;2022-09-08;18:00:00;8.969;K;H
1732;2022-09-08 19:00;2022-09-08;19:00:00;6.043;K;H
1733;2022-09-08 20:00;2022-09-08;20:00:00;5.098;K;H
1734;2022-09-08 21:00;2022-09-08;21:00:00;5.274;K;H
1735;2022-09-08 22:00;2022-09-08;22:00:00;4.836;K;H
1736;2022-09-08 23:00;2022-09-08;23:00:00;4.374;K;H
1737;2022-09-09 00:00;2022-09-09;00:00:00;4.427;K;H
1738;2022-09-09 01:00;2022-09-09;01:00:00;4.201;K;H
1739;2022-09-09 02:00;2022-09-09;02:00:00;3.857;K;H
1740;2022-09-09 03:00;2022-09-09;03:00:00;4.507;K;H
1741;2022-09-09 04:00;2022-09-09;04:00:00;4.119;K;H
1742;2022-09-09 05:00;2022-09-09;05:00:00;3.463;K;H
1743;2022-09-09 06:00;2022-09-09;06:00:00;3.724;K;H
1744;2022-09-09 07:00;2022-09-09;07:00:00;4.554;K;H
1745;2022-09-09 08:00;2022-09-09;08:00:00;8.718;K;H
1746;2022-09-09 09:00;2022-09-09;09:00:00;10.461;K;H
1747;2022-09-09 10:00;2022-09-09;10:00:00;4.658;K;H
1748;2022-09-09 11:00;2022-09-09;11:00:00;6.373;K;H
1749;2022-09-09 12:00;2022-09-09;12:00:00;6.224;K;H
1750;2022-09-09 13:00;2022-09-09;13:00:00;4.886;K;H
1751;2022-09-09 14:00;2022-09-09;14:00:00;5.204;K;H
1752;2022-09-09 15:00;2022-09-09;15:00:00;5.946;K;H
1753;2022-09-09 16:00;2022-09-09;16:00:00;5.861;K;H
1754;2022-09-09 17:00;2022-09-09;17:00:00;5.097;K;H
1755;2022-09-09 18:00;2022-09-09;18:00:00;4.755;K;H
1756;2022-09-09 19:00;2022-09-09;19:00:00;4.387;K;H
1757;2022-09-09 20:00;2022-09-09;20:00:00;4.305;K;H
1758;2022-09-09 21:00;2022-09-09;21:00:00;4.109;K;H
1759;2022-09-09 22:00;2022-09-09;22:00:00;4.024;K;H
1760;2022-09-09 23:00;2022-09-09;23:00:00;4.034;K;H
1761;2022-09-10 00:00;2022-09-10;00:00:00;3.782;K;H
1762;2022-09-10 01:00;2022-09-10;01:00:00;3.736;K;H
1763;2022-09-10 02:00;2022-09-10;02:00:00;3.689;K;H
1764;2022-09-10 03:00;2022-09-10;03:00:00;3.665;K;H
1765;2022-09-10 04:00;2022-09-10;04:00:00;3.522;K;H
1766;2022-09-10 05:00;2022-09-10;05:00:00;3.353;K;H
1767;2022-09-10 06:00;2022-09-10;06:00:00;3.552;K;H
1768;2022-09-10 07:00;2022-09-10;07:00:00;3.880;K;H
1769;2022-09-10 08:00;2022-09-10;08:00:00;4.498;K;H
1770;2022-09-10 09:00;2022-09-10;09:00:00;4.760;K;H
1771;2022-09-10 10:00;2022-09-10;10:00:00;5.369;K;H
1772;2022-09-10 11:00;2022-09-10;11:00:00;6.470;K;H
1773;2022-09-10 12:00;2022-09-10;12:00:00;6.147;K;H
1774;2022-09-10 13:00;2022-09-10;13:00:00;7.327;K;H
1775;2022-09-10 14:00;2022-09-10;14:00:00;6.591;K;H
1776;2022-09-10 15:00;2022-09-10;15:00:00;7.002;K;H
1777;2022-09-10 16:00;2022-09-10;16:00:00;9.269;K;H
1778;2022-09-10 17:00;2022-09-10;17:00:00;6.900;K;H
1779;2022-09-10 18:00;2022-09-10;18:00:00;6.482;K;H
1780;2022-09-10 19:00;2022-09-10;19:00:00;4.603;K;H
1781;2022-09-10 20:00;2022-09-10;20:00:00;2.268;K;H
1782;2022-09-10 21:00;2022-09-10;21:00:00;3.565;K;H
1783;2022-09-10 22:00;2022-09-10;22:00:00;3.697;K;H
1784;2022-09-10 23:00;2022-09-10;23:00:00;3.624;K;H
1785;2022-09-11 00:00;2022-09-11;00:00:00;2.995;K;H
1786;2022-09-11 01:00;2022-09-11;01:00:00;3.095;K;H
1787;2022-09-11 02:00;2022-09-11;02:00:00;3.310;K;H
1788;2022-09-11 03:00;2022-09-11;03:00:00;3.328;K;H
1789;2022-09-11 04:00;2022-09-11;04:00:00;3.481;K;H
1790;2022-09-11 05:00;2022-09-11;05:00:00;3.337;K;H
1791;2022-09-11 06:00;2022-09-11;06:00:00;3.312;K;H
1792;2022-09-11 07:00;2022-09-11;07:00:00;3.559;K;H
1793;2022-09-11 08:00;2022-09-11;08:00:00;3.825;K;H
1794;2022-09-11 09:00;2022-09-11;09:00:00;4.459;K;H
1795;2022-09-11 10:00;2022-09-11;10:00:00;5.609;K;H
1796;2022-09-11 11:00;2022-09-11;11:00:00;6.548;K;H
1797;2022-09-11 12:00;2022-09-11;12:00:00;6.644;K;H
1798;2022-09-11 13:00;2022-09-11;13:00:00;6.257;K;H
1799;2022-09-11 14:00;2022-09-11;14:00:00;6.524;K;H
1800;2022-09-11 15:00;2022-09-11;15:00:00;6.683;K;H
1801;2022-09-11 16:00;2022-09-11;16:00:00;5.856;K;H
1802;2022-09-11 17:00;2022-09-11;17:00:00;5.476;K;H
1803;2022-09-11 18:00;2022-09-11;18:00:00;5.204;K;H
1804;2022-09-11 19:00;2022-09-11;19:00:00;4.714;K;H
1805;2022-09-11 20:00;2022-09-11;20:00:00;4.416;K;H
1806;2022-09-11 21:00;2022-09-11;21:00:00;4.440;K;H
1807;2022-09-11 22:00;2022-09-11;22:00:00;4.363;K;H
1808;2022-09-11 23:00;2022-09-11;23:00:00;4.366;K;H
1809;2022-09-12 00:00;2022-09-12;00:00:00;4.456;K;H
1810;2022-09-12 01:00;2022-09-12;01:00:00;4.478;K;H
1811;2022-09-12 02:00;2022-09-12;02:00:00;4.504;K;H
1812;2022-09-12 03:00;2022-09-12;03:00:00;4.580;K;H
1813;2022-09-12 04:00;2022-09-12;04:00:00;4.440;K;H
1814;2022-09-12 05:00;2022-09-12;05:00:00;4.273;K;H
1815;2022-09-12 06:00;2022-09-12;06:00:00;3.800;K;H
1816;2022-09-12 07:00;2022-09-12;07:00:00;3.774;K;H
1817;2022-09-12 08:00;2022-09-12;08:00:00;3.877;K;H
1818;2022-09-12 09:00;2022-09-12;09:00:00;4.097;K;H
1819;2022-09-12 10:00;2022-09-12;10:00:00;4.755;K;H
1820;2022-09-12 11:00;2022-09-12;11:00:00;6.117;K;H
1821;2022-09-12 12:00;2022-09-12;12:00:00;9.558;K;H
1822;2022-09-12 13:00;2022-09-12;13:00:00;7.880;K;H
1823;2022-09-12 14:00;2022-09-12;14:00:00;7.709;K;H
1824;2022-09-12 15:00;2022-09-12;15:00:00;6.974;K;H
1825;2022-09-12 16:00;2022-09-12;16:00:00;7.023;K;H
1826;2022-09-12 17:00;2022-09-12;17:00:00;5.909;K;H
1827;2022-09-12 18:00;2022-09-12;18:00:00;5.086;K;H
1828;2022-09-12 19:00;2022-09-12;19:00:00;4.402;K;H
1829;2022-09-12 20:00;2022-09-12;20:00:00;2.623;K;H
1830;2022-09-12 21:00;2022-09-12;21:00:00;2.756;K;H
1831;2022-09-12 22:00;2022-09-12;22:00:00;2.592;K;H
1832;2022-09-12 23:00;2022-09-12;23:00:00;2.088;K;H
1833;2022-09-13 00:00;2022-09-13;00:00:00;2.963;K;H
1834;2022-09-13 01:00;2022-09-13;01:00:00;2.899;K;H
1835;2022-09-13 02:00;2022-09-13;02:00:00;3.060;K;H
1836;2022-09-13 03:00;2022-09-13;03:00:00;3.282;K;H
1837;2022-09-13 04:00;2022-09-13;04:00:00;2.904;K;H
1838;2022-09-13 05:00;2022-09-13;05:00:00;2.120;K;H
1839;2022-09-13 06:00;2022-09-13;06:00:00;4.154;K;H
1840;2022-09-13 07:00;2022-09-13;07:00:00;2.809;K;H
1841;2022-09-13 08:00;2022-09-13;08:00:00;3.643;K;H
1842;2022-09-13 09:00;2022-09-13;09:00:00;3.671;K;H
1843;2022-09-13 10:00;2022-09-13;10:00:00;3.811;K;H
1844;2022-09-13 11:00;2022-09-13;11:00:00;4.863;K;H
1845;2022-09-13 12:00;2022-09-13;12:00:00;8.914;K;H
1846;2022-09-13 13:00;2022-09-13;13:00:00;10.210;K;H
1847;2022-09-13 14:00;2022-09-13;14:00:00;7.751;K;H
1848;2022-09-13 15:00;2022-09-13;15:00:00;8.334;K;H
1849;2022-09-13 16:00;2022-09-13;16:00:00;7.577;K;H
1850;2022-09-13 17:00;2022-09-13;17:00:00;7.271;K;H
1851;2022-09-13 18:00;2022-09-13;18:00:00;5.835;K;H
1852;2022-09-13 19:00;2022-09-13;19:00:00;5.422;K;H
1853;2022-09-13 20:00;2022-09-13;20:00:00;5.589;K;H
1854;2022-09-13 21:00;2022-09-13;21:00:00;4.946;K;H
1855;2022-09-13 22:00;2022-09-13;22:00:00;4.586;K;H
1856;2022-09-13 23:00;2022-09-13;23:00:00;5.031;K;H
1857;2022-09-14 00:00;2022-09-14;00:00:00;4.919;K;H
1858;2022-09-14 01:00;2022-09-14;01:00:00;5.016;K;H
1859;2022-09-14 02:00;2022-09-14;02:00:00;4.688;K;H
1860;2022-09-14 03:00;2022-09-14;03:00:00;4.325;K;H
1861;2022-09-14 04:00;2022-09-14;04:00:00;3.966;K;H
1862;2022-09-14 05:00;2022-09-14;05:00:00;3.540;K;H
1863;2022-09-14 06:00;2022-09-14;06:00:00;3.227;K;H
1864;2022-09-14 07:00;2022-09-14;07:00:00;3.267;K;H
1865;2022-09-14 08:00;2022-09-14;08:00:00;4.102;K;H
1866;2022-09-14 09:00;2022-09-14;09:00:00;4.559;K;H
1867;2022-09-14 10:00;2022-09-14;10:00:00;3.605;K;H
1868;2022-09-14 11:00;2022-09-14;11:00:00;4.054;K;H
1869;2022-09-14 12:00;2022-09-14;12:00:00;5.784;K;H
1870;2022-09-14 13:00;2022-09-14;13:00:00;4.827;K;H
1871;2022-09-14 14:00;2022-09-14;14:00:00;5.187;K;H
1872;2022-09-14 15:00;2022-09-14;15:00:00;4.396;K;H
1873;2022-09-14 16:00;2022-09-14;16:00:00;3.847;K;H
1874;2022-09-14 17:00;2022-09-14;17:00:00;3.307;K;H
1875;2022-09-14 18:00;2022-09-14;18:00:00;3.963;K;H
1876;2022-09-14 19:00;2022-09-14;19:00:00;2.858;K;H
1877;2022-09-14 20:00;2022-09-14;20:00:00;1.937;K;H
1878;2022-09-14 21:00;2022-09-14;21:00:00;2.193;K;H
1879;2022-09-14 22:00;2022-09-14;22:00:00;2.184;K;H
1880;2022-09-14 23:00;2022-09-14;23:00:00;2.028;K;H
1881;2022-09-15 00:00;2022-09-15;00:00:00;2.576;K;H
1882;2022-09-15 01:00;2022-09-15;01:00:00;2.449;K;H
1883;2022-09-15 02:00;2022-09-15;02:00:00;1.837;K;H
1884;2022-09-15 03:00;2022-09-15;03:00:00;1.560;K;H
1885;2022-09-15 04:00;2022-09-15;04:00:00;1.738;K;H
1886;2022-09-15 05:00;2022-09-15;05:00:00;1.862;K;H
1887;2022-09-15 06:00;2022-09-15;06:00:00;2.075;K;H
1888;2022-09-15 07:00;2022-09-15;07:00:00;2.848;K;H
1889;2022-09-15 08:00;2022-09-15;08:00:00;3.270;K;H
